"row_id","QuestionId","QuestionText","MC_Answer","StudentExplanation","Category","Misconception"
"558","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because there is 9 and only 6 are shaded wich can be simplified to 1/3","True_Neither","Unclassified Error"
"561","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because there is 9 squares and 3 are shaded so it is simplified to this","True_Neither","Unclassified Error"
"564","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because there is 9 triangles and 3 are shaded so it is 1/3","True_Neither","Unclassified Error"
"571","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because there is nine squires and you have to simplify it and get your answer .","True_Neither","Unclassified Error"
"572","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because there is three not shaded in","True_Neither","Unclassified Error"
"576","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because there's six shaded and three not shaded and that would be three six but in its simplest form it would be one third","True_Neither","Unclassified Error"
"579","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because therr are 9 and only 6 are shaded which can be simplified to 1/3.","True_Neither","Unclassified Error"
"581","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because three are not shaded in","True_Neither","Unclassified Error"
"582","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because we can see that the shape is out of 9 shapes out of which 3 parts are shaded so it is 3/9 , 3/9 in its simplest form is 1/3","True_Neither","Unclassified Error"
"586","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you can simplefy it to 1/3","True_Neither","Unclassified Error"
"587","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you cann simplify it to 1/3.","True_Neither","Unclassified Error"
"589","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you have to count all of them then divide it by 3 to get it by it’s simpilest form","True_Neither","Unclassified Error"
"590","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you have to count all the squeres for the denomantor and count the shaded ones for the numerator","True_Neither","Unclassified Error"
"591","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you have to count all the squeres for the denominator and count the shaded ones to find the numerator.","True_Neither","Unclassified Error"
"592","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you have to divide it by 3","True_Neither","Unclassified Error"
"593","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you just divide it by 3.","True_Neither","Unclassified Error"
"595","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Because you simplify 3/9 which is 3/6 then simplify again which is 1/3","True_Neither","Unclassified Error"
"598","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Becausee you have to divide it by 3","True_Neither","Unclassified Error"
"600","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Becuase this is simplified 3/9 isn't.","True_Neither","Unclassified Error"
"604","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","But we have to simplify it so I think it is 1/3.","True_Neither","Unclassified Error"
"609","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","Erhhhhhhh their are 3 shaded and I divided","True_Neither","Unclassified Error"
"612","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","First it would be 6/9 as a fraction and then you simplify it to make 1/3 as a fraction","True_Neither","Unclassified Error"
"618","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I DID IT IN THE SIMPLEST FORM","True_Neither","Unclassified Error"
"619","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I NEW THE ANSWER BECAUSE ON THE TRIANGLE THERES THREE NOT SHADED SO I GUESSED I/3","True_Neither","Unclassified Error"
"621","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I added all the triangles together which = 9 then added the blank ones together and that is how I got my answer then simplified it","True_Neither","Unclassified Error"
"635","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I chose   1/3 because it there are 3 triangles not shaded and there are 9 shaded in so when you simplify it by divide it by 3","True_Neither","Unclassified Error"
"636","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I chose 1/3 because it there are 3 triangles not shaded and 9 that are shade in. So when you simplify it by dividing by 3, it comes out to be 9.","True_Neither","Unclassified Error"
"638","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I chose a because the fraction shaded  and kept is 3/6 and as simplified is 1/3.","True_Neither","Unclassified Error"
"645","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted all the squares and worked out the fraction, then simplified it.","True_Neither","Unclassified Error"
"646","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted all the triangles and counted the ones that are shaded in and simplified it to its simplest form","True_Neither","Unclassified Error"
"647","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted all the triangles up and then I counted how many were white.I also simplified it","True_Neither","Unclassified Error"
"648","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted how many triangles there are inside the triangle and then i simplified it","True_Neither","Unclassified Error"
"653","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted the shaded parts and then I put it inti a fraction","True_Neither","Unclassified Error"
"654","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted the shape then simplified.","True_Neither","Unclassified Error"
"655","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted the shapes and then simplified them.","True_Neither","Unclassified Error"
"657","31772","What fraction of the shape is not shaded? Give your answer in its simplest form. [Image: A triangle split into 9 equal smaller triangles. 6 of them are shaded.]","\( \frac{1}{3} \)","I counted the total triangles and simplified the fraction.","True_Neither","Unclassified Error"
